isoform_id	hmm_acc	hmm_name	clan	orf_aa_start	orf_aa_end	type	bit_score	E_value	significant	residue	domain_isotype	domain_isotype_simple	transcriptStart	transcriptEnd	pfamStarExon	pfamEndExon	pfamStartGenomic	pfamEndGenomic
ENST00000493734.5	PF00096.31	zf-C2H2	CL0361	485	507	Domain	19	0.0017	1	NA	Reference	Reference	2777	2845	4	4	20406699	20406767
ENST00000493821.6	PF04433.22	SWIRM	CL0123	121	208	Domain	72	4.2e-20	1	NA	Reference	Reference	1169	1432	4	5	58681924	58676933
ENST00000493821.6	PF01398.26	JAB	CL0366	319	429	Family	38.3	1.2e-9	1	NA	Reference	Reference	1763	2095	9	13	58668986	58665617
ENST00000493960.6	PF12509.13	DUF3715	No_Clan	166	319	Family	172.2	8.4e-51	1	NA	Reference	Reference	507	968	3	7	56671674	56666325
ENST00000493962.6	PF13229.11	Beta_helix	CL0268	317	468	Repeat	107	8.3e-31	1	NA	Reference	Reference	950	1405	8	13	47823183	47813843
ENST00000493973.1	PF00175.26	NAD_binding_1	CL0091	20	131	Domain	62	9e-17	1	NA	Reference	Reference	208	543	1	4	75985777	75986370
ENST00000493977.2	PF07679.21	I-set	CL0159	17	91	Domain	31.9	1.3e-7	1	NA	Complex	Non-reference	177	401	2	2	228216456	228216680
ENST00000493977.2	PF07679.21	I-set	CL0159	109	189	Domain	34.6	1.8e-8	1	NA	Complex	Non-reference	453	695	3	3	228217042	228217284
ENST00000493990.5	PF00025.26	Arf	CL0023	4	181	Domain	186.3	3.8e-55	1	NA	Reference	Reference	593	1126	3	9	97768117	97798031
ENST00000494062.2	PF06911.17	Senescence	CL0023	425	618	Family	191.1	1.9e-56	1	NA	Reference	Reference	1527	2108	6	10	36326590	36304512
ENST00000494066.1	PF13238.11	AAA_18	CL0023	6	106	Domain	47.7	2.5e-12	1	NA	Complex	Non-reference	253	555	2	5	75083100	75069894
ENST00000494076.5	PF06743.20	FAST_1	No_Clan	380	451	Family	84.4	4.5e-24	1	NA	Reference	Reference	1175	1390	6	7	45103404	45102348
ENST00000494076.5	PF08368.17	FAST_2	No_Clan	462	547	Family	87.2	9.8e-25	1	NA	Reference	Reference	1421	1678	8	9	45102041	45101574
ENST00000494076.5	PF08373.15	RAP	CL0236	574	631	Domain	43.8	2.3e-11	1	NA	Reference	Reference	1757	1930	10	11	45101365	45100361
ENST00000494208.5	PF01699.29	Na_Ca_ex	No_Clan	79	250	Family	83.2	2.2e-23	1	NA	Insertion	Non-reference	989	1504	2	2	70168188	70167673
ENST00000494208.5	PF16494.10	Na_Ca_ex_C	No_Clan	253	380	Family	191.7	8.3e-57	1	NA	Reference	Reference	1511	1894	2	2	70167666	70167283
ENST00000494208.5	PF03160.19	Calx-beta	CL0159	392	527	Domain	93	1.5e-26	1	NA	Insertion	Non-reference	1928	2335	2	2	70167249	70166842
ENST00000494282.6	PF04750.19	Far-17a_AIG1	No_Clan	12	137	Family	148.5	2.1e-43	1	NA	Truncation	Non-reference	59	436	1	4	143060959	143187640
ENST00000494357.1	PF00096.31	zf-C2H2	CL0361	49	71	Domain	28.2	2e-6	1	NA	Reference	Reference	2092	2160	2	2	99572742	99572810
ENST00000494357.1	PF00096.31	zf-C2H2	CL0361	77	99	Domain	27.9	2.4e-6	1	NA	Reference	Reference	2176	2244	2	2	99572826	99572894
ENST00000494357.1	PF00096.31	zf-C2H2	CL0361	140	162	Domain	22.6	1.2e-4	1	NA	Reference	Reference	2365	2433	2	2	99573015	99573083
ENST00000494357.1	PF00096.31	zf-C2H2	CL0361	217	239	Domain	25.9	1.1e-5	1	NA	Reference	Reference	2596	2664	2	2	99573246	99573314
ENST00000494357.1	PF00096.31	zf-C2H2	CL0361	245	267	Domain	20	8.1e-4	1	NA	Reference	Reference	2680	2748	2	2	99573330	99573398
ENST00000494371.5	PF06148.16	COG2_N	CL0020	15	89	Repeat	109.7	6.5e-32	1	NA	Reference	Reference	161	385	1	3	230642649	230660790
ENST00000494380.5	PF01352.32	KRAB	No_Clan	3	44	Family	80.5	6e-23	1	NA	Reference	Reference	151	276	2	3	64814921	64815577
ENST00000494390.5	PF12796.12	Ank_2	CL0465	3	86	Repeat	49.5	5.9e-13	1	NA	Complex	Non-reference	446	697	4	6	137407995	137395604
ENST00000494507.2	PF00930.26	DPPIV_N	CL0186	2	187	Repeat	144.7	3.4e-42	1	NA	Truncation	Non-reference	952	1509	10	17	162033548	162017139
ENST00000494507.2	PF00326.26	Peptidase_S9	CL0028	267	414	Domain	124	6.8e-36	1	NA	Complex	Non-reference	1747	2190	20	23	162011950	162005679
ENST00000494598.5	PF16457.10	PH_12	CL0266	15	128	Domain	36.5	7.1e-9	1	NA	Deletion	Non-reference	420	761	1	3	155675997	155593991
ENST00000494598.5	PF09279.16	EF-hand_like	CL0220	207	292	Domain	60.4	2.1e-16	1	NA	Reference	Reference	996	1253	5	7	155583588	155565072
ENST00000494598.5	PF00388.24	PI-PLC-X	CL0036	301	445	Family	216.8	1e-64	1	NA	Reference	Reference	1278	1712	7	10	155565047	155523996
ENST00000494598.5	PF00387.24	PI-PLC-Y	CL0036	601	712	Family	135.5	1.1e-39	1	NA	Reference	Reference	2178	2513	14	16	155497377	155494151
ENST00000494598.5	PF00168.35	C2	CL0154	732	841	Domain	63.5	2.1e-17	1	NA	Insertion	Non-reference	2571	2900	17	20	155492806	155488088
ENST00000494649.5	PF11969.13	DcpS_C	CL0265	79	190	Family	119.2	1.4e-34	1	NA	Reference	Reference	687	1022	5	7	32986015	32974498
ENST00000494649.5	PF16278.10	zf-C2HE	CL0361	195	254	Domain	60.4	1.9e-16	1	NA	Reference	Reference	1035	1214	7	8	32974485	32973501
ENST00000494667.5	PF00130.27	C1_1	CL0229	155	206	Domain	58	7.5e-16	1	NA	Reference	Reference	962	1117	3	4	37290964	37289455
ENST00000494667.5	PF00130.27	C1_1	CL0229	272	324	Domain	56.6	2e-15	1	NA	Reference	Reference	1313	1471	5	6	37286273	37282558
ENST00000494667.5	PF00169.34	PH	CL0266	417	506	Domain	34.4	2.9e-8	1	NA	Complex	Non-reference	1748	2017	8	10	37277913	37274554
ENST00000494714.5	PF00515.33	TPR_1	CL0020	141	173	Repeat	30.7	2.2e-7	1	NA	Reference	Reference	448	546	6	8	113325622	113334980
ENST00000494714.5	PF13181.11	TPR_8	CL0020	174	207	Repeat	19.7	7.6e-4	1	NA	Reference	Reference	547	648	8	9	113334981	113338818
ENST00000494728.5	PF05008.20	V-SNARE	CL0147	12	90	Family	90.9	6.1e-26	1	NA	Reference	Reference	132	368	1	3	112447407	112464663
ENST00000494774.5	PF00241.25	Cofilin_ADF	CL0092	12	131	Domain	102.4	1.6e-29	1	NA	Reference	Reference	55	414	1	5	44044771	44056822
ENST00000494774.5	PF14604.11	SH3_9	CL0010	379	428	Domain	42.3	6e-11	1	NA	Reference	Reference	1156	1305	12	13	44060132	44060904
ENST00000494857.6	PF13520.11	AA_permease_2	CL0062	34	449	Family	167.9	4.1e-49	1	NA	Complex	Non-reference	318	1565	3	10	17543439	17560376
ENST00000494857.6	PF13906.11	AA_permease_C	CL0062	556	606	Domain	87.9	4e-25	1	NA	Reference	Reference	1884	2036	11	13	17562105	17564987
ENST00000494860.5	PF03055.20	RPE65	CL0186	1	343	Repeat	207.9	3.6e-61	1	NA	Complex	Non-reference	553	1581	2	8	112193881	112214977
ENST00000494942.5	PF00789.25	UBX	CL0072	79	159	Domain	26.4	7e-6	1	NA	Reference	Reference	1918	2160	9	10	26282770	26282449
ENST00000495017.5	PF08539.16	HbrB	No_Clan	4	42	Domain	28	2.3e-6	1	NA	Complex	Non-reference	837	953	1	2	44731720	44732265
ENST00000495021.6	PF16493.10	Meis_PKNOX_N	No_Clan	43	127	Family	151.5	6.8e-45	1	NA	Reference	Reference	434	688	2	5	66439925	66442994
ENST00000495021.6	PF05920.16	Homeobox_KN	CL0123	225	264	Family	76.4	1.4e-21	1	NA	Reference	Reference	980	1099	7	9	66512274	66567474
ENST00000495027.6	PF08393.18	DHC_N2	No_Clan	676	1000	Family	307.2	2e-91	1	NA	Truncation	Non-reference	2207	3181	16	21	57470522	57458152
ENST00000495082.5	PF00939.24	Na_sulph_symp	CL0182	2	542	Family	282.9	6.5e-84	1	NA	Insertion	Non-reference	147	1769	1	12	46613740	46560112
ENST00000495175.6	PF01715.22	IPPT	CL0023	1	86	Domain	43.4	3.7e-11	1	NA	Complex	Non-reference	373	630	3	5	39848062	39847230
ENST00000495175.6	PF12171.13	zf-C2H2_jaz	CL0361	149	174	Family	23.8	4.5e-5	1	NA	Complex	Non-reference	817	894	7	8	39844152	39841888
ENST00000495180.1	PF00169.34	PH	CL0266	635	737	Domain	60.3	2.6e-16	1	NA	Reference	Reference	1925	2233	13	15	111969804	111974539
ENST00000495184.5	PF06920.18	DHR-2_Lobe_A	CL0020	927	1000	Repeat	91.3	8.9e-26	1	NA	Truncation	Non-reference	6828	7049	36	38	433962	439259
ENST00000495204.5	PF02188.22	GoLoco	No_Clan	60	81	Motif	40.7	1.4e-10	1	NA	Reference	Reference	192	257	4	5	21620047	21619040
ENST00000495204.5	PF21022.2	Rap-GAP_dimer	No_Clan	150	256	Domain	158.8	5.5e-47	1	NA	Reference	Reference	462	782	7	11	21617341	21612062
ENST00000495204.5	PF02145.20	Rap_GAP	No_Clan	274	455	Family	211.3	1e-62	1	NA	Reference	Reference	834	1379	12	17	21611801	21608336
ENST00000495242.5	PF00620.32	RhoGAP	CL0409	443	599	Domain	156.2	6.5e-46	1	NA	Reference	Reference	2200	2670	6	10	11186278	11169613
ENST00000495273.5	PF13927.11	Ig_3	CL0159	28	112	Domain	54.2	1.9e-14	1	NA	Reference	Reference	636	890	2	2	78938901	78938647
ENST00000495273.5	PF07679.21	I-set	CL0159	131	219	Domain	56.3	3e-15	1	NA	Reference	Reference	945	1211	3	4	78746892	78717767
ENST00000495273.5	PF07679.21	I-set	CL0159	223	308	Domain	86.6	1.1e-24	1	NA	Reference	Reference	1221	1478	5	6	78717408	78714401
ENST00000495273.5	PF13927.11	Ig_3	CL0159	314	396	Domain	62.8	3.8e-17	1	NA	Reference	Reference	1494	1742	8	9	78688770	78685792
ENST00000495273.5	PF13927.11	Ig_3	CL0159	418	493	Domain	56.8	3e-15	1	NA	Reference	Reference	1806	2033	10	11	78670284	78668527
ENST00000495273.5	PF00041.26	fn3	CL0159	526	616	Domain	42.6	6.4e-11	1	NA	Insertion	Non-reference	2130	2402	12	13	78668249	78667893
ENST00000495273.5	PF00041.26	fn3	CL0159	640	729	Domain	30.2	4.6e-7	1	NA	Complex	Non-reference	2472	2741	14	15	78662055	78661055
ENST00000495273.5	PF00041.26	fn3	CL0159	741	834	Domain	46	5.5e-12	1	NA	Insertion	Non-reference	2775	3056	16	17	78659799	78657102
ENST00000495381.5	PF15254.11	CCDC14	No_Clan	1	448	Coiled-coil	805.6	1e-241	1	NA	Truncation	Non-reference	1264	2607	3	10	123949028	123915111
ENST00000495396.5	PF13882.11	Bravo_FIGEY	No_Clan	155	240	Domain	103.7	1.1e-29	1	NA	Reference	Reference	1298	1555	4	6	205009661	205016467
ENST00000495483.5	PF01593.29	Amino_oxidase	CL0063	1	277	Domain	92.9	3.1e-26	1	NA	Complex	Non-reference	545	1375	5	11	161168447	161176917
ENST00000495511.2	PF08499.17	PDEase_I_N	No_Clan	73	133	Family	116.1	5.5e-34	1	NA	Reference	Reference	484	666	4	5	182240291	182234498
ENST00000495511.2	PF00233.24	PDEase_I	CL0237	218	447	Domain	287.9	8e-86	1	NA	Reference	Reference	919	1608	7	13	182230077	182186503
ENST00000495514.5	PF13927.11	Ig_3	CL0159	35	109	Domain	40.8	2.8e-10	1	NA	Reference	Reference	807	1031	4	4	113250560	113250784
ENST00000495514.5	PF07679.21	I-set	CL0159	130	214	Domain	24.7	2.2e-5	1	NA	Insertion	Non-reference	1092	1346	5	6	113268310	113270919
ENST00000495514.5	PF13927.11	Ig_3	CL0159	230	303	Domain	52.1	8.2e-14	1	NA	Reference	Reference	1392	1613	7	7	113272430	113272651
ENST00000495514.5	PF07679.21	I-set	CL0159	323	408	Domain	63.7	1.4e-17	1	NA	Reference	Reference	1671	1928	8	8	113273074	113273331
ENST00000495514.5	PF16625.10	ISET-FN3_linker	No_Clan	409	473	Disordered	97.9	4.4e-28	1	NA	Reference	Reference	1929	2123	8	9	113273332	113274559
ENST00000495514.5	PF00041.26	fn3	CL0159	475	566	Domain	30	5.4e-7	1	NA	Complex	Non-reference	2127	2402	9	10	113274563	113278253
ENST00000495514.5	PF00041.26	fn3	CL0159	605	699	Domain	51.6	9.8e-14	1	NA	Insertion	Non-reference	2517	2801	11	13	113278783	113279900
ENST00000495514.5	PF00041.26	fn3	CL0159	714	808	Domain	34.7	1.9e-8	1	NA	Insertion	Non-reference	2844	3128	13	15	113279943	113281146
ENST00000495538.5	PF10267.14	Tmemb_cc2	No_Clan	207	617	Coiled-coil	584.9	1.1e-175	1	NA	Reference	Reference	1084	2316	3	5	205269055	205272079
ENST00000495564.5	PF00621.25	RhoGEF	No_Clan	1	147	Domain	130.4	9.8e-38	1	NA	Truncation	Non-reference	1270	1710	7	9	63697271	63674107
ENST00000495564.5	PF22697.1	SOS1_NGEF_PH	CL0266	165	241	Domain	36.6	5e-9	1	NA	Complex	Non-reference	1762	1992	9	10	63674055	63655525
ENST00000495593.1	PF19056.5	WD40_2	CL0186	76	303	Repeat	302.4	6.8e-90	1	NA	Truncation	Non-reference	1081	1764	1	2	17695127	17697377
ENST00000495627.2	PF00483.28	NTP_transferase	CL0110	2	139	Family	110.8	9.4e-32	1	NA	Truncation	Non-reference	251	664	1	4	49723723	49722957
ENST00000495627.2	PF00483.28	NTP_transferase	CL0110	163	271	Family	65.9	4.9e-18	1	NA	Truncation	Non-reference	734	1060	4	7	49722887	49722294
ENST00000495627.2	PF00132.29	Hexapep	CL0536	295	330	Repeat	33.7	2.2e-8	1	NA	Reference	Reference	1130	1237	8	8	49722141	49722034
ENST00000495706.1	PF08449.16	UAA	CL0184	6	307	Family	167.6	4.2e-49	1	NA	Reference	Reference	281	1186	2	3	44256371	44254769
ENST00000495708.5	PF00041.26	fn3	CL0159	199	296	Domain	34.5	2.1e-8	1	NA	Complex	Non-reference	1020	1313	8	9	105506407	105508708
ENST00000495717.6	PF18336.6	Tudor_FRX1	CL0010	4	52	Domain	105	1.7e-30	1	NA	Reference	Reference	110	256	1	3	147912189	147925591
ENST00000495717.6	PF05641.17	Agenet	CL0010	62	117	Domain	29.8	7.7e-7	1	NA	Reference	Reference	284	451	3	5	147925619	147928739
ENST00000495717.6	PF17904.6	KH_9	CL0007	123	207	Domain	130.5	2.7e-38	1	NA	Reference	Reference	467	721	5	7	147928755	147930235
ENST00000495717.6	PF00013.34	KH_1	CL0007	220	280	Domain	26.8	3.8e-6	1	NA	Reference	Reference	758	940	8	9	147932452	147932723
ENST00000495717.6	PF00013.34	KH_1	CL0007	283	333	Domain	30.7	2.3e-7	1	NA	Complex	Non-reference	947	1099	9	11	147932730	147937474
ENST00000495717.6	PF12235.13	FXMRP1_C_core	No_Clan	399	526	Family	162.5	9.1e-48	1	NA	Reference	Reference	1295	1678	12	14	147940645	147945038
ENST00000495717.6	PF16098.10	FXMR_C2	No_Clan	528	561	Family	35	1.8e-8	1	NA	Truncation	Non-reference	1682	1783	14	16	147945042	147948421
ENST00000495767.5	PF02786.22	CPSase_L_D2	CL0179	28	236	Domain	258.5	4.8e-77	1	NA	Reference	Reference	332	958	3	9	183072370	183041721
ENST00000495767.5	PF02785.24	Biotin_carb_C	CL0105	248	356	Domain	123.4	4.9e-36	1	NA	Reference	Reference	992	1318	9	11	183041687	183037339
ENST00000495776.5	PF01237.23	Oxysterol_BP	No_Clan	212	512	Family	228.2	1.7e-67	1	NA	Complex	Non-reference	1069	1971	13	22	51772682	51787383
ENST00000495776.5	PF01237.23	Oxysterol_BP	No_Clan	508	565	Family	29.4	4.4e-7	1	NA	Truncation	Non-reference	1957	2130	22	23	51787369	51787768
ENST00000495790.1	PF10513.14	EPL1	No_Clan	2	109	Family	34.4	3.6e-8	1	NA	Complex	Non-reference	28	351	1	3	32346792	32293604
ENST00000495810.2	PF00076.27	RRM_1	CL0221	11	80	Domain	55.2	5.7e-15	1	NA	Reference	Reference	755	964	2	3	26197708	26197339
ENST00000495810.2	PF00076.27	RRM_1	CL0221	102	171	Domain	55.3	5.5e-15	1	NA	Complex	Non-reference	1028	1237	4	5	26196978	26196621
ENST00000495826.5	PF00035.31	dsrm	CL0196	229	293	Domain	54.5	1.5e-14	1	NA	Reference	Reference	2156	2350	5	7	20091898	20094735
ENST00000495878.5	PF00620.32	RhoGAP	CL0409	29	177	Domain	160.3	3.3e-47	1	NA	Reference	Reference	754	1200	7	10	72697365	72695781
ENST00000495878.5	PF00788.28	RA	CL0072	230	319	Domain	60.1	3e-16	1	NA	Reference	Reference	1357	1626	12	14	72695449	72693717
ENST00000495878.5	PF00169.34	PH	CL0266	334	443	Domain	47.1	3.3e-12	1	NA	Complex	Non-reference	1669	1998	15	19	72693453	72686189
ENST00000495882.1	PF06990.16	Gal-3-0_sulfotr	CL0023	7	231	Family	189.1	1.4e-55	1	NA	Truncation	Non-reference	1036	1710	1	3	100167077	100160696
ENST00000495882.1	PF06990.16	Gal-3-0_sulfotr	CL0023	277	469	Family	172.3	1.9e-50	1	NA	Truncation	Non-reference	1846	2424	3	3	100160560	100159982
ENST00000495897.2	PF00149.33	Metallophos	CL0163	1	107	Domain	62.3	9.8e-17	1	NA	Complex	Non-reference	3	323	1	3	73471575	73470892
ENST00000495936.7	PF07856.17	Orai-1	No_Clan	52	235	Family	239	2.9e-71	1	NA	Reference	Reference	342	893	3	4	102439089	102446971
ENST00000495973.5	PF06743.20	FAST_1	No_Clan	194	265	Family	85.1	2.8e-24	1	NA	Reference	Reference	2394	2609	4	5	45103404	45102348
ENST00000495973.5	PF08368.17	FAST_2	No_Clan	276	361	Family	87.9	5.8e-25	1	NA	Reference	Reference	2640	2897	6	7	45102041	45101574
ENST00000495973.5	PF08373.15	RAP	CL0236	388	445	Domain	44.4	1.4e-11	1	NA	Reference	Reference	2976	3149	8	9	45101365	45100361
ENST00000496007.5	PF00134.28	Cyclin_N	CL0065	55	192	Domain	37.5	2e-9	1	NA	Complex	Non-reference	166	579	1	4	1399144	1395412
ENST00000496055.5	PF00432.26	Prenyltrans	CL0059	1	31	Repeat	34.1	2e-8	1	NA	Complex	Non-reference	3207	3299	4	5	75791515	75792216
ENST00000496055.5	PF00432.26	Prenyltrans	CL0059	36	79	Repeat	54.8	6.6e-15	1	NA	Reference	Reference	3312	3443	5	6	75792229	75794137
ENST00000496055.5	PF00432.26	Prenyltrans	CL0059	84	128	Repeat	55.7	3.6e-15	1	NA	Reference	Reference	3456	3590	6	7	75794150	75794560
ENST00000496144.5	PF12624.12	Chorein_N	CL0760	2	119	Domain	98.2	3.5e-28	1	NA	Complex	Non-reference	115	468	2	4	99013792	99096377
ENST00000496269.1	PF00431.25	CUB	CL0164	37	146	Domain	101.4	4.1e-29	1	NA	Reference	Reference	163	492	2	3	100603443	100604192
ENST00000496420.5	PF00004.34	AAA	CL0023	25	155	Domain	145.3	1.6e-42	1	NA	Reference	Reference	2521	2913	5	8	92499793	92494302
ENST00000496447.5	PF00041.26	fn3	CL0159	47	136	Domain	44.6	1.6e-11	1	NA	Complex	Non-reference	961	1230	3	3	43603613	43603882
ENST00000496447.5	PF00041.26	fn3	CL0159	143	232	Domain	62.5	3.9e-17	1	NA	Insertion	Non-reference	1249	1518	3	3	43603901	43604170
ENST00000496447.5	PF00102.32	Y_phosphatase	CL0031	601	832	Domain	297.1	1.1e-88	1	NA	Reference	Reference	2623	3318	11	15	43617496	43619459
ENST00000496447.5	PF00102.32	Y_phosphatase	CL0031	890	999	Domain	125.8	2.4e-36	1	NA	Truncation	Non-reference	3490	3819	16	18	43619737	43620534
ENST00000496484.3	PF05047.21	L51_S25_CI-B8	CL0172	44	95	Domain	51.5	9.2e-14	1	NA	Reference	Reference	275	430	1	3	15065065	15053424
ENST00000496494.6	PF00702.31	Hydrolase	CL0137	249	494	Domain	50.7	3.5e-13	1	NA	Insertion	Non-reference	1427	2164	8	16	71271760	71199418
ENST00000496503.5	PF02828.21	L27	CL0614	11	63	Domain	47.7	1.1e-12	1	NA	Reference	Reference	197	355	4	5	43831672	43831277
ENST00000496503.5	PF02828.21	L27	CL0614	69	120	Domain	62.6	2.5e-17	1	NA	Reference	Reference	371	526	5	7	43831261	43829735
ENST00000496503.5	PF00595.29	PDZ	CL0466	137	215	Domain	46.7	3.8e-12	1	NA	Reference	Reference	575	811	7	10	43829686	43823970
ENST00000496503.5	PF07653.22	SH3_2	CL0010	230	293	Domain	24.3	2.3e-5	1	NA	Insertion	Non-reference	854	1045	11	11	43821055	43820864
ENST00000496524.5	PF00018.33	SH3_1	CL0010	158	204	Domain	51.6	6.1e-14	1	NA	Reference	Reference	521	661	5	6	110169856	110168464
ENST00000496607.5	PF16766.10	CID_GANP	No_Clan	91	161	Family	113.5	5.2e-33	1	NA	Reference	Reference	1487	1699	5	6	46260884	46258971
ENST00000496607.5	PF16769.10	MCM3AP_GANP	No_Clan	189	903	Family	1263.6	0	1	NA	Reference	Reference	1781	3925	7	18	46256937	46235283
ENST00000496613.6	PF03456.23	uDENN	CL0431	584	652	Domain	47.8	1.7e-12	1	NA	Insertion	Non-reference	2307	2513	9	11	140567115	140558146
ENST00000496613.6	PF02141.26	DENN	CL0330	660	844	Family	189.5	6.6e-56	1	NA	Reference	Reference	2535	3089	12	16	140555695	140525766
ENST00000496613.6	PF03455.24	dDENN	No_Clan	929	976	Domain	47.6	1.5e-12	1	NA	Reference	Reference	3342	3485	18	19	140521981	140519702
ENST00000496616.6	PF08321.17	PPP5	CL0020	2	68	Repeat	35.1	1.4e-8	1	NA	Truncation	Non-reference	576	776	3	4	18749830	18757704
ENST00000496616.6	PF00149.33	Metallophos	CL0163	75	317	Domain	74.7	1.6e-20	1	NA	Insertion	Non-reference	795	1523	4	10	18757723	18804047
ENST00000496616.6	PF13499.11	EF-hand_7	CL0220	478	546	Domain	54.2	1.7e-14	1	NA	Reference	Reference	2004	2210	14	15	18825787	18827433
ENST00000496770.1	PF00041.26	fn3	CL0159	3	48	Domain	28	2.3e-6	1	NA	Complex	Non-reference	221	358	3	3	32868367	32868230
ENST00000496770.1	PF16066.10	DUF4808	No_Clan	74	139	Family	28	3.2e-6	1	NA	Complex	Non-reference	434	631	4	5	32867807	32864655
ENST00000496819.2	PF00160.26	Pro_isomerase	CL0475	103	202	Domain	118	5.4e-34	1	NA	Truncation	Non-reference	1535	1834	11	14	21686942	21688850
ENST00000497004.5	PF10248.14	Mlf1IP	No_Clan	1	128	Family	223.2	2.5e-66	1	NA	Truncation	Non-reference	414	797	4	7	158596889	158602844
ENST00000497036.5	PF00850.24	Hist_deacetyl	CL0302	1	95	Domain	74.9	7.8e-21	1	NA	Truncation	Non-reference	4951	5235	14	17	50249180	50248416
ENST00000497194.6	PF22009.1	YLDV-IL18BP-like	CL0159	69	168	Domain	84	9.1e-24	1	NA	Reference	Reference	1577	1876	2	4	72000527	72001549
ENST00000497237.5	PF00400.37	WD40	CL0186	23	62	Repeat	25.5	1.6e-5	1	NA	Reference	Reference	384	503	1	3	137565110	137564579
ENST00000497275.5	PF00061.28	Lipocalin	CL0116	1	97	Domain	70.8	1.6e-19	1	NA	Complex	Non-reference	66	356	1	3	31369525	31365892
ENST00000497382.5	PF03815.24	LCCL	CL0513	39	133	Domain	95	2.8e-27	1	NA	Complex	Non-reference	302	586	3	5	36729488	36755044
ENST00000497382.5	PF00092.33	VWA	CL0128	293	465	Domain	125.6	2.7e-36	1	NA	Complex	Non-reference	1064	1582	11	14	36787140	36808522
ENST00000497382.5	PF00092.33	VWA	CL0128	495	663	Domain	152.8	1.2e-44	1	NA	Reference	Reference	1670	2176	14	15	36808610	36814313
ENST00000497390.5	PF00013.34	KH_1	CL0007	69	134	Domain	60	1.7e-16	1	NA	Reference	Reference	926	1123	4	5	51960269	51959907
ENST00000497390.5	PF00013.34	KH_1	CL0007	209	273	Domain	68	5.3e-19	1	NA	Reference	Reference	1346	1540	9	10	51959073	51958792
ENST00000497500.5	PF18044.6	zf-CCCH_4	CL0537	2	23	Domain	26.6	4.3e-6	1	NA	Reference	Reference	52	117	1	1	23182089	23182154
ENST00000497509.1	PF00028.22	Cadherin	CL0159	8	95	Domain	68.7	5.2e-19	1	NA	Reference	Reference	43	306	1	1	46534158	46533895
ENST00000497558.5	PF12572.13	DUF3752	No_Clan	196	332	Family	104.1	1.1e-29	1	NA	Reference	Reference	621	1031	6	8	45015477	45027976
ENST00000497580.5	PF00616.24	RasGAP	CL0409	152	353	Family	146.1	1.6e-42	1	NA	Reference	Reference	652	1257	3	4	125302251	125305092
ENST00000497671.5	PF00076.27	RRM_1	CL0221	1	46	Domain	40.4	2.4e-10	1	NA	Truncation	Non-reference	1310	1447	6	8	119580472	119578775
ENST00000497671.5	PF00076.27	RRM_1	CL0221	84	148	Domain	60.1	1.8e-16	1	NA	Reference	Reference	1559	1753	9	11	119577674	119577128
ENST00000497693.1	PF02826.24	2-Hacid_dh_C	CL0063	2	55	Domain	46.5	3.1e-12	1	NA	Complex	Non-reference	2787	2948	1	1	37430492	37430653
ENST00000497759.2	PF06859.17	Bin3	CL0063	106	214	Family	153.1	4e-45	1	NA	Reference	Reference	828	1154	3	5	100432970	100433533
ENST00000497827.1	PF04193.19	PQ-loop	CL0141	72	132	Repeat	59.6	2.3e-16	1	NA	Reference	Reference	755	937	6	7	19326552	19327337
ENST00000497830.5	PF02786.22	CPSase_L_D2	CL0179	46	254	Domain	256.5	2e-76	1	NA	Reference	Reference	318	944	3	9	183086697	183041721
ENST00000497830.5	PF02785.24	Biotin_carb_C	CL0105	266	374	Domain	122.5	9e-36	1	NA	Reference	Reference	978	1304	9	11	183041687	183037339
ENST00000497830.5	PF00364.27	Biotin_lipoyl	CL0105	533	597	Domain	62.6	2.8e-17	1	NA	Reference	Reference	1779	1973	15	17	183020159	183015474
ENST00000497873.1	PF07842.17	GCFC	No_Clan	104	319	Family	127.5	8.5e-37	1	NA	Deletion	Non-reference	1182	1829	3	8	32748639	32738224
ENST00000497878.5	PF00400.37	WD40	CL0186	272	310	Repeat	13.5	0.1	1	NA	Complex	Non-reference	1164	1280	6	7	2993516	2994068
ENST00000497878.5	PF00400.37	WD40	CL0186	315	349	Repeat	13.9	0.076	1	NA	Complex	Non-reference	1293	1397	7	8	2994081	2994989
ENST00000497882.5	PF00005.32	ABC_tran	CL0023	65	214	Domain	121.8	3.7e-35	1	NA	Reference	Reference	2129	2578	6	10	219213055	219210467
ENST00000497910.5	PF21049.2	CFA69_ARM_rpt	CL0020	46	745	Repeat	1090.4	0	1	NA	Reference	Reference	346	2445	2	20	90255438	90306924
