isoform_id	genes	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000374902	ENST00000374902.9	0.3426280732920329	4.865792903903392	1.2101069719657076	0.28485367041845666	0.5084997618359586	ENSG00000136891	TEX10	protein_coding	FT	RGC
ENST00000441222	ENST00000441222.8	-0.4073786818818699	4.135134391195952	1.2101254009894027	0.2848501116679896	0.5084997618359586	ENSG00000109189	USP46	protein_coding	FT	RGC
ENST00000322157	ENST00000322157.9	0.4158780655760983	4.434624316904058	1.2095355879402585	0.2849640375150051	0.5086232957230844	ENSG00000141279	NPEPPS	protein_coding	FT	RGC
ENST00000320063	ENST00000320063.10	0.7350741434393162	2.1999840775194857	1.2090227848466688	0.28506313804781885	0.5087412105014714	ENSG00000139436	GIT2	protein_coding	FT	RGC
ENST00000553645	ENST00000553645.7	-0.5397548653584788	3.037730715134617	1.2088322703166223	0.2850999672397549	0.5087412105014714	ENSG00000119661	DNAL1	protein_coding	FT	RGC
ENST00000574924	ENST00000574924.6	-0.46490811512420915	3.7675585949925696	1.2088168145860296	0.285102955333776	0.5087412105014714	ENSG00000141552	ANAPC11	protein_coding	FT	RGC
ENST00000521389	ENST00000521389.6	-0.8857149619980773	1.6364837621482218	1.2079730011615692	0.28526615553908485	0.5088157251927022	ENSG00000113269	RNF130	protein_coding	FT	RGC
ENST00000550804	ENST00000550804.6	-0.7669106016539937	2.1286854535884534	1.2082006690603697	0.2852221104350385	0.5088157251927022	ENSG00000012822	CALCOCO1	protein_coding	FT	RGC
ENST00000649030	ENST00000649030.2	-0.38317330997822774	4.7266303962004805	1.2081561195487756	0.2852307283588517	0.5088157251927022	ENSG00000182636	NDN	protein_coding	FT	RGC
ENST00000690903	ENST00000690903.1	-0.8857149619980773	1.6364837621482218	1.2079730011615692	0.28526615553908485	0.5088157251927022	ENSG00000289121		lncRNA	FT	RGC
ENST00000700470	ENST00000700470.1	-0.8035551174563987	1.8895488016870325	1.2081401119871331	0.2852338250424674	0.5088157251927022	ENSG00000124406	ATP8A1	protein_coding	FT	RGC
ENST00000265138	ENST00000265138.4	0.3337789803236457	5.880145892957404	1.2076096419301636	0.28533647065275664	0.5088978140392133	ENSG00000113369	ARRDC3	protein_coding	FT	RGC
ENST00000367627	ENST00000367627.8	0.34041662172325526	5.003742126636938	1.2074621124686555	0.2853650263045522	0.5089054172175078	ENSG00000186283	TOR3A	protein_coding	FT	RGC
ENST00000374616	ENST00000374616.7	0.5723714461494448	3.2134146448940766	1.2068853644721684	0.2854766978162765	0.5090612310651325	ENSG00000125944	HNRNPR	protein_coding	FT	RGC
ENST00000328914	ENST00000328914.5	0.25480413481138037	7.075267190028999	1.2066150538625218	0.2855290562473845	0.5091112604754837	ENSG00000164916	FOXK1	protein_coding	FT	RGC
ENST00000351223	ENST00000351223.7	0.2948477394133008	6.05476053026635	1.2064684513238624	0.2855574581442083	0.5091185694181293	ENSG00000132780	NASP	protein_coding	FT	RGC
ENST00000356853	ENST00000356853.10	-0.5357639319992944	3.0872308157232817	1.2060525132726434	0.28563806010368714	0.5091756059489569	ENSG00000187736	NHEJ1	protein_coding	FT	RGC
ENST00000372441	ENST00000372441.2	0.5156197063900825	3.281336730886668	1.2060565126791414	0.28563728493923574	0.5091756059489569	ENSG00000204052	LRRC73	protein_coding	FT	RGC
ENST00000613414	ENST00000613414.4	-0.3041822321900251	5.607364017601274	1.2055172684908089	0.28574182662509423	0.5093172403615331	ENSG00000165821	SALL2	protein_coding	FT	RGC
ENST00000248248	ENST00000248248.8	-0.3602101275928345	4.978350429170711	1.2049832772529292	0.28584540048771406	0.5094324831172377	ENSG00000103111	MON1B	protein_coding	FT	RGC
ENST00000375759	ENST00000375759.8	-0.29040236244185014	7.769720971010319	1.2048198482307682	0.28587710952214795	0.5094324831172377	ENSG00000065526	SPEN	protein_coding	FT	RGC
ENST00000427660	ENST00000427660.6	0.4364242747605298	4.099125611613426	1.2048078666492574	0.28587943441339664	0.5094324831172377	ENSG00000120526	NUDCD1	protein_coding	FT	RGC
ENST00000329319	ENST00000329319.7	-0.5210179678415735	3.1313188445604077	1.203647356653419	0.2861047385307655	0.50970390062769	ENSG00000182362	YBEY	protein_coding	FT	RGC
ENST00000391759	ENST00000391759.6	-0.37785354014423744	4.6241831360307195	1.2038382678385562	0.28606765822984837	0.50970390062769	ENSG00000105619	TFPT	protein_coding	FT	RGC
ENST00000603037	ENST00000603037.2	-0.29301659163067895	6.714797948159336	1.2037391581555745	0.28608690730262676	0.50970390062769	ENSG00000230590	FTX	lncRNA	FT	RGC
ENST00000343304	ENST00000343304.10	0.29474321109536306	6.1095395589523624	1.2035106056511318	0.28613130336876863	0.5097078804653346	ENSG00000132128	LRRC41	protein_coding	FT	RGC
ENST00000503362	ENST00000503362.2	0.25191702482780204	7.28761285183726	1.2029806259231735	0.2862342868910008	0.5098479785800166	ENSG00000129128	SPCS3	protein_coding	FT	RGC
ENST00000225726	ENST00000225726.10	0.2706110282336128	6.207720680865463	1.2022774380735308	0.28637100426608775	0.5100481353826112	ENSG00000108588	CCDC47	protein_coding	FT	RGC
ENST00000430710	ENST00000430710.8	-0.8584557729489942	1.8885202943666524	1.2021379598833979	0.28639813273748516	0.5100530887288597	ENSG00000100888	CHD8	protein_coding	FT	RGC
ENST00000553514	ENST00000553514.5	0.424311001951983	4.087262416944717	1.2014693879545357	0.28652821767838293	0.5102413832152707	ENSG00000183648	NDUFB1	protein_coding	FT	RGC
ENST00000669665	ENST00000669665.2	-0.4535494060580137	3.754551424610754	1.2001717265748193	0.2867809317251568	0.5106480015903366	ENSG00000229891	LINC01315	lncRNA	FT	RGC
ENST00000376387	ENST00000376387.5	0.8078499862972583	2.1173662160908178	1.199696226684059	0.2868736081794112	0.5107696088518175	ENSG00000125304	TM9SF2	protein_coding	FT	RGC
ENST00000323927	ENST00000323927.3	-0.34876588133309	4.843986041443771	1.19929659892387	0.28695152799635604	0.5108649239394631	ENSG00000176248	ANAPC2	protein_coding	FT	RGC
ENST00000551380	ENST00000551380.7	-0.5201928662545315	3.385809610203288	1.199168311299871	0.28697654766669695	0.5108660517564271	ENSG00000166704	ZNF606	protein_coding	FT	RGC
ENST00000279247	ENST00000279247.11	-0.43039451758485203	5.179599947898733	1.2121969284848633	0.2870304801453253	0.5109186446226883	ENSG00000014216	CAPN1	protein_coding	FT	RGC
ENST00000329966	ENST00000329966.10	0.7323218578417201	2.198968280403379	1.198320598467533	0.2871419489648146	0.5110302173871295	ENSG00000123552	USP45	protein_coding	FT	RGC
ENST00000348022	ENST00000348022.6	0.7323218578417201	2.198968280403379	1.198320598467533	0.2871419489648146	0.5110302173871295	ENSG00000122257	RBBP6	protein_coding	FT	RGC
ENST00000399022	ENST00000399022.9	-0.2903076624005902	6.125581678988637	1.1977692213730062	0.2872495994662867	0.5111735883953898	ENSG00000141425	RPRD1A	protein_coding	FT	RGC
ENST00000621630	ENST00000621630.1	0.3766842236630975	4.488921902526236	1.197658059556496	0.2872713091879767	0.5111735883953898	ENSG00000060762	MPC1	protein_coding	FT	RGC
ENST00000300069	ENST00000300069.5	-0.40431652258899	4.133388071113715	1.1974961107142015	0.28730294147514246	0.5111864549823985	ENSG00000166831	RBPMS2	protein_coding	FT	RGC
ENST00000546093	ENST00000546093.5	0.5732738086671904	2.9437235692813695	1.1972143512163242	0.2873579866497986	0.5112409734459984	ENSG00000103248	MTHFSD	protein_coding	FT	RGC
ENST00000310046	ENST00000310046.9	0.37187865813096843	4.4823201637299235	1.1965890368807404	0.28748020006625513	0.5114149720777835	ENSG00000173914	RBM4B	protein_coding	FT	RGC
ENST00000309993	ENST00000309993.3	0.3791774315479158	4.789905783975256	1.1962361130154207	0.28754920743505114	0.5114325900077716	ENSG00000174579	MSL2	protein_coding	FT	RGC
ENST00000419300	ENST00000419300.3	0.6590358409606092	2.3994233641383143	1.196163832367658	0.28756334324796134	0.5114325900077716	ENSG00000204054	LINC00963	lncRNA	FT	RGC
ENST00000432641	ENST00000432641.3	-0.2721842131634443	6.261126623629202	1.1964112297461453	0.28751496399896936	0.5114325900077716	ENSG00000196636	SDHAF3	protein_coding	FT	RGC
ENST00000257215	ENST00000257215.10	-0.3628887162951886	4.611442960827286	1.195712326956523	0.287651664575519	0.5115028198958108	ENSG00000134780	DAGLA	protein_coding	FT	RGC
ENST00000370783	ENST00000370783.8	-0.3933799204146958	4.449215004426832	1.1957461014642352	0.2876450565075719	0.5115028198958108	ENSG00000101928	MOSPD1	protein_coding	FT	RGC
ENST00000199320	ENST00000199320.9	0.8825738647173553	1.7257213113922352	1.195191303474972	0.2877536299733821	0.5115104619696548	ENSG00000086189	DIMT1	protein_coding	FT	RGC
ENST00000441448	ENST00000441448.7	-0.5949190709509652	3.1856136774687838	1.1955563987660875	0.28768217496400966	0.5115104619696548	ENSG00000197498	RPF2	protein_coding	FT	RGC
ENST00000683859	ENST00000683859.1	0.8825738647173553	1.7257213113922352	1.195191303474972	0.2877536299733821	0.5115104619696548	ENSG00000153885	KCTD15	protein_coding	FT	RGC
ENST00000692835	ENST00000692835.1	0.8825738647173553	1.7257213113922352	1.195191303474972	0.2877536299733821	0.5115104619696548	ENSG00000092148	HECTD1	protein_coding	FT	RGC
ENST00000440469	ENST00000440469.1	-0.4482788277530999	3.9116645918506454	1.1948414748340948	0.28782211941704944	0.5115514367667087	ENSG00000174013	FBXO45	protein_coding	FT	RGC
ENST00000495461	ENST00000495461.6	-0.31869016604282246	5.170969352204736	1.1948241164566136	0.28782551840990955	0.5115514367667087	ENSG00000113811	SELENOK	protein_coding	FT	RGC
ENST00000218652	ENST00000218652.12	-0.552721896405986	3.040090916201653	1.1939189926504818	0.2880028279798558	0.5118050142695182	ENSG00000102471	NDFIP2	protein_coding	FT	RGC
ENST00000301281	ENST00000301281.11	0.31658253747577864	5.880360683117903	1.1937217450736637	0.2880414873377068	0.5118050142695182	ENSG00000167671	UBXN6	protein_coding	FT	RGC
ENST00000341983	ENST00000341983.8	-0.7012022499154933	2.287556105478605	1.1937753425806994	0.28803098185378706	0.5118050142695182	ENSG00000105327	BBC3	protein_coding	FT	RGC
ENST00000526054	ENST00000526054.5	-0.4151217160949313	4.162534160730294	1.1935212052552977	0.2880807991022175	0.5118314528362611	ENSG00000160948	VPS28	protein_coding	FT	RGC
ENST00000377307	ENST00000377307.7	0.7993825215722711	2.1143487436518837	1.1931798464209442	0.2881477321569996	0.5119069573403142	ENSG00000147799	ARHGAP39	protein_coding	FT	RGC
ENST00000519239	ENST00000519239.5	-0.889452867323955	1.6354007358175762	1.192784906700846	0.288225197331464	0.5119577462181482	ENSG00000037241	RPL26L1	protein_coding	FT	RGC
ENST00000586746	ENST00000586746.5	-0.889452867323955	1.6354007358175762	1.192784906700846	0.288225197331464	0.5119577462181482	ENSG00000099817	POLR2E	protein_coding	FT	RGC
ENST00000246337	ENST00000246337.9	0.3282390276467359	5.192278105974477	1.19191794229015	0.2883953456137958	0.511996335782531	ENSG00000126088	UROD	protein_coding	FT	RGC
ENST00000279392	ENST00000279392.8	0.6248631967829383	2.7089537178750125	1.192436911475155	0.28829347780166237	0.511996335782531	ENSG00000149929	HIRIP3	protein_coding	FT	RGC
ENST00000301455	ENST00000301455.7	0.9781963311348697	1.5203215051436216	1.1916780822347424	0.2884424437875522	0.511996335782531	ENSG00000167772	ANGPTL4	protein_coding	FT	RGC
ENST00000331872	ENST00000331872.11	0.35128053979600865	4.847096626740979	1.1923560118775403	0.2883093543011896	0.511996335782531	ENSG00000135821	GLUL	protein_coding	FT	RGC
ENST00000380996	ENST00000380996.9	0.9781963311348697	1.5203215051436216	1.1916780822347424	0.2884424437875522	0.511996335782531	ENSG00000184281	TSSC4	protein_coding	FT	RGC
ENST00000636849	ENST00000636849.1	0.9781963311348697	1.5203215051436216	1.1916780822347424	0.2884424437875522	0.511996335782531	ENSG00000219545	UMAD1	protein_coding	FT	RGC
ENST00000674063	ENST00000674063.1	0.8189416830718595	2.1658856359043037	1.1922065017763488	0.28833869866453316	0.511996335782531	ENSG00000051382	PIK3CB	protein_coding	FT	RGC
ENST00000691329	ENST00000691329.1	0.9781963311348697	1.5203215051436216	1.1916780822347424	0.2884424437875522	0.511996335782531	ENSG00000289375		lncRNA	FT	RGC
ENST00000381750	ENST00000381750.9	0.5238423550342528	3.441039253924238	1.191191176893659	0.2885380827967957	0.5121227057959903	ENSG00000120158	RCL1	protein_coding	FT	RGC
ENST00000370272	ENST00000370272.9	-0.30021081075514555	5.3835290052269995	1.1910255170296538	0.28857063178483766	0.5121309848482947	ENSG00000117505	DR1	protein_coding	FT	RGC
ENST00000409565	ENST00000409565.5	0.46966708441521915	3.5778345939110565	1.190918605523791	0.2885916404665673	0.5121309848482947	ENSG00000168958	MFF	protein_coding	FT	RGC
ENST00000348956	ENST00000348956.7	0.32048044377726076	10.018050459533026	1.190641289840234	0.28864614406131184	0.5121843191547029	ENSG00000166165	CKB	protein_coding	FT	RGC
ENST00000264108	ENST00000264108.5	0.4156407379354515	4.0389913520464304	1.1895405307670042	0.2888626236390564	0.5124382337720885	ENSG00000128708	HAT1	protein_coding	FT	RGC
ENST00000269299	ENST00000269299.8	-0.47318224427898126	3.6226285412893557	1.1896393362334092	0.2888431832563495	0.5124382337720885	ENSG00000141505	ASGR1	protein_coding	FT	RGC
ENST00000643296	ENST00000643296.1	-0.3830157076541839	4.461912636453647	1.189737076548116	0.28882395417703544	0.5124382337720885	ENSG00000127616	SMARCA4	protein_coding	FT	RGC
ENST00000302874	ENST00000302874.9	0.753528114442305	2.0609022509732764	1.1886687557553217	0.2890342252174672	0.5126124266915612	ENSG00000168228	ZCCHC4	protein_coding	FT	RGC
ENST00000361147	ENST00000361147.8	-0.8434160494140797	1.778353630208863	1.1886938446201782	0.28902928477030276	0.5126124266915612	ENSG00000143603	KCNN3	protein_coding	FT	RGC
ENST00000411529	ENST00000411529.6	-0.8434160494140797	1.778353630208863	1.1886938446201782	0.28902928477030276	0.5126124266915612	ENSG00000170144	HNRNPA3	protein_coding	FT	RGC
ENST00000372648	ENST00000372648.10	0.41777927152454286	4.216165180888833	1.1884537253412648	0.2890765732173366	0.5126441320858364	ENSG00000107021	TBC1D13	protein_coding	FT	RGC
ENST00000300823	ENST00000300823.10	0.5869120120697763	3.096767728154877	1.1870679172201446	0.2893496939385502	0.5130416198323053	ENSG00000167380	ZNF226	protein_coding	FT	RGC
ENST00000556667	ENST00000556667.1	0.402413951389597	4.195249135559943	1.1871448996145362	0.2893345128330882	0.5130416198323053	ENSG00000258708	SLC25A21-AS1	lncRNA	FT	RGC
ENST00000367287	ENST00000367287.5	-0.5738191004822293	2.8773617247537544	1.1861094675443398	0.2895387921555608	0.5133334594504776	ENSG00000134375	TIMM17A	protein_coding	FT	RGC
ENST00000393891	ENST00000393891.8	0.28716922235489795	6.3953524076807104	1.1851594338896732	0.28972639401295147	0.5135791359094026	ENSG00000196531	NACA	protein_coding	FT	RGC
ENST00000706657	ENST00000706657.1	-0.33748611726283184	4.9722703672532385	1.185210750631527	0.2897162563883163	0.5135791359094026	ENSG00000118418	HMGN3	protein_coding	FT	RGC
ENST00000392446	ENST00000392446.10	0.47279792556871747	3.956689379996871	1.1850183240312862	0.2897542727323317	0.5135850968330329	ENSG00000171302	CANT1	protein_coding	FT	RGC
ENST00000325421	ENST00000325421.7	-0.4243899344176688	4.061428933689564	1.1845410559894194	0.28984859212978065	0.513708811888898	ENSG00000218891	ZNF579	protein_coding	FT	RGC
ENST00000225972	ENST00000225972.8	-0.2559394831212031	6.556955007989636	1.1841108017248028	0.28993365590864145	0.5137625319351067	ENSG00000108829	LRRC59	protein_coding	FT	RGC
ENST00000373095	ENST00000373095.6	0.6425540776470741	2.5090224274656823	1.1840156334037282	0.28995247577778255	0.5137625319351067	ENSG00000167106	EEIG1	protein_coding	FT	RGC
ENST00000676827	ENST00000676827.1	0.6425540776470741	2.5090224274656823	1.1840156334037282	0.28995247577778255	0.5137625319351067	ENSG00000145907	G3BP1	protein_coding	FT	RGC
ENST00000240651	ENST00000240651.14	-0.38462361632368797	4.297524653172007	1.1837021027866983	0.2900144891866495	0.513828952467111	ENSG00000121350	PYROXD1	protein_coding	FT	RGC
ENST00000369535	ENST00000369535.5	-0.24944442521584556	7.137169363152504	1.1833606464330853	0.29008204634924495	0.5138815475711147	ENSG00000213281	NRAS	protein_coding	FT	RGC
ENST00000686452	ENST00000686452.1	0.5505830172312972	3.2412634393664868	1.1833041052266253	0.2900932350745144	0.5138815475711147	ENSG00000289102		lncRNA	FT	RGC
ENST00000376762	ENST00000376762.8	-0.56262995186556	2.9487599661615747	1.1830969543919028	0.2901342323311969	0.5139107155750607	ENSG00000132879	FBXO44	protein_coding	FT	RGC
ENST00000223073	ENST00000223073.6	0.3367454704049732	4.871970579016454	1.1824326731438937	0.29026575295481666	0.5140875933993726	ENSG00000106344	RBM28	protein_coding	FT	RGC
ENST00000328379	ENST00000328379.6	0.6910691501957983	2.452514809804059	1.1822405816086237	0.29030379999364386	0.5140875933993726	ENSG00000184924	PTRHD1	protein_coding	FT	RGC
ENST00000377071	ENST00000377071.9	0.8857840956789907	1.7268105299556231	1.1820969626705864	0.29033225058513423	0.5140875933993726	ENSG00000089094	KDM2B	protein_coding	FT	RGC
ENST00000399054	ENST00000399054.6	-0.38219605892519315	4.369496414474076	1.182131635353275	0.2903253816603152	0.5140875933993726	ENSG00000125863	MKKS	protein_coding	FT	RGC
ENST00000436063	ENST00000436063.7	-0.44576748171951475	4.042325516030337	1.1819267991041436	0.290365964466497	0.5141038361738206	ENSG00000067334	DNTTIP2	protein_coding	FT	RGC
ENST00000658121	ENST00000658121.1	0.7134352802462801	2.327579852341819	1.1817481334346174	0.2904013685101186	0.5141230684457428	ENSG00000262879		lncRNA	FT	RGC
ENST00000286371	ENST00000286371.8	0.3150243853355183	5.147768340982696	1.1812867508043887	0.2904928220845231	0.5142415184932123	ENSG00000069849	ATP1B3	protein_coding	FT	RGC
ENST00000476993	ENST00000476993.2	0.4656485264825246	3.6024246036675476	1.1811505766927908	0.29051982142853333	0.5142458588176041	ENSG00000179403	VWA1	protein_coding	FT	RGC
ENST00000379772	ENST00000379772.4	0.31041153590986886	6.026203588097497	1.1804579813178624	0.2906571951415708	0.5144455543275402	ENSG00000101220	ADISSP	protein_coding	FT	RGC
ENST00000400335	ENST00000400335.9	-0.29718457674770016	5.9388327220085255	1.1799965288203034	0.2907487710800472	0.5145206965159579	ENSG00000183762	KREMEN1	protein_coding	FT	RGC
ENST00000555462	ENST00000555462.5	-0.4117859095325093	4.250553400792786	1.1800690975398653	0.2907343671348113	0.5145206965159579	ENSG00000100796	PPP4R3A	protein_coding	FT	RGC
ENST00000323851	ENST00000323851.13	-0.4189460020902261	3.965798355150485	1.1793407068800945	0.290878986786135	0.5147076521820038	ENSG00000104419	NDRG1	protein_coding	FT	RGC
ENST00000266070	ENST00000266070.8	-1.0325295889434454	1.5477587896986609	1.1788533006190014	0.2909758138604509	0.514731773011947	ENSG00000101191	DIDO1	protein_coding	FT	RGC
ENST00000367210	ENST00000367210.3	-0.3807010051709467	4.78110423889376	1.1788406388352557	0.29097832980151705	0.514731773011947	ENSG00000058673	ZC3H11A	protein_coding	FT	RGC
